code,name,sector,exchange
300723,一品红,C 制造业,SZ
300724,捷佳伟创,C 制造业,SZ
300725,药石科技,M 科研服务,SZ
300726,宏达电子,C 制造业,SZ
300727,润禾材料,C 制造业,SZ
300729,乐歌股份,C 制造业,SZ
300730,科创信息,I 信息技术,SZ
300731,科创新源,C 制造业,SZ
300732,设研院,M 科研服务,SZ
300733,西菱动力,C 制造业,SZ
300735,光弘科技,C 制造业,SZ
300736,百邦科技,O 居民服务,SZ
300737,科顺股份,C 制造业,SZ
300738,奥飞数据,I 信息技术,SZ
300739,明阳电路,C 制造业,SZ
300740,水羊股份,C 制造业,SZ
300741,华宝股份,C 制造业,SZ
300743,天地数码,C 制造业,SZ
300745,欣锐科技,C 制造业,SZ
300746,汉嘉数智,M 科研服务,SZ
300747,锐科激光,C 制造业,SZ
300748,金力永磁,C 制造业,SZ
300749,顶固集创,C 制造业,SZ
300750,宁德时代,C 制造业,SZ
300751,迈为股份,C 制造业,SZ
300752,隆利科技,C 制造业,SZ
300753,爱朋医疗,C 制造业,SZ
300755,华致酒行,F 批发零售,SZ
300756,金马游乐,C 制造业,SZ
300757,罗博特科,C 制造业,SZ
300758,七彩化学,C 制造业,SZ
300759,康龙化成,M 科研服务,SZ
300760,迈瑞医疗,C 制造业,SZ
300761,立华股份,A 农林牧渔,SZ
300762,上海瀚讯,C 制造业,SZ
300763,锦浪科技,C 制造业,SZ
300765,石药创新,C 制造业,SZ
300766,每日互动,I 信息技术,SZ
300767,震安科技,C 制造业,SZ
300768,迪普科技,I 信息技术,SZ
300769,德方纳米,C 制造业,SZ
300770,新媒股份,I 信息技术,SZ
300771,智莱科技,C 制造业,SZ
300772,运达股份,C 制造业,SZ
300773,拉卡拉,I 信息技术,SZ
300774,倍杰特,N 公共环保,SZ
300775,三角防务,C 制造业,SZ
300776,帝尔激光,C 制造业,SZ
300777,中简科技,C 制造业,SZ
300778,新城市,M 科研服务,SZ
300779,惠城环保,C 制造业,SZ
300780,德恩精工,C 制造业,SZ
300781,因赛集团,L 商务服务,SZ
300782,卓胜微,C 制造业,SZ
300783,三只松鼠,F 批发零售,SZ
300784,利安科技,C 制造业,SZ
300785,值得买,I 信息技术,SZ
300786,国林科技,C 制造业,SZ
300787,海能实业,C 制造业,SZ
300788,中信出版,R 文化传播,SZ
300789,唐源电气,I 信息技术,SZ
300790,宇瞳光学,C 制造业,SZ
300791,仙乐健康,C 制造业,SZ
300792,壹网壹创,I 信息技术,SZ
300793,佳禾智能,C 制造业,SZ
300795,米奥会展,L 商务服务,SZ
300796,贝斯美,C 制造业,SZ
300797,钢研纳克,M 科研服务,SZ
300798,锦鸡股份,C 制造业,SZ
300800,力合科技,C 制造业,SZ
300801,泰和科技,C 制造业,SZ
300802,矩子科技,C 制造业,SZ
300803,指南针,J 金融业,SZ
300804,广康生化,C 制造业,SZ
300805,电声股份,L 商务服务,SZ
300806,斯迪克,C 制造业,SZ
300807,天迈科技,C 制造业,SZ
300808,久量股份,C 制造业,SZ
300809,华辰装备,C 制造业,SZ
300810,中科海讯,I 信息技术,SZ
300811,铂科新材,C 制造业,SZ
300812,易天股份,C 制造业,SZ
300813,泰林生物,C 制造业,SZ
300814,中富电路,C 制造业,SZ
300815,玉禾田,N 公共环保,SZ
300816,艾可蓝,N 公共环保,SZ
300817,双飞集团,C 制造业,SZ
300818,耐普矿机,C 制造业,SZ
300819,聚杰微纤,C 制造业,SZ
300820,英杰电气,C 制造业,SZ
300821,东岳硅材,C 制造业,SZ
300822,贝仕达克,C 制造业,SZ
300823,建科智能,C 制造业,SZ
300824,北鼎股份,C 制造业,SZ
300825,阿尔特,M 科研服务,SZ
300826,测绘股份,M 科研服务,SZ
300827,上能电气,C 制造业,SZ
300828,锐新科技,C 制造业,SZ
300829,金丹科技,C 制造业,SZ
300830,金现代,I 信息技术,SZ
300831,ST派瑞,C 制造业,SZ
300832,新产业,C 制造业,SZ
300833,浩洋股份,C 制造业,SZ
300834,星辉环材,C 制造业,SZ
300835,龙磁科技,C 制造业,SZ
300836,佰奥智能,C 制造业,SZ
300837,浙矿股份,C 制造业,SZ
300838,浙江力诺,C 制造业,SZ
300839,博汇股份,C 制造业,SZ
300840,酷特智能,C 制造业,SZ
300841,康华生物,C 制造业,SZ
300842,帝科股份,C 制造业,SZ
300843,胜蓝股份,C 制造业,SZ
300844,山水比德,M 科研服务,SZ
300845,捷安高科,I 信息技术,SZ
300846,首都在线,I 信息技术,SZ
300847,中船汉光,C 制造业,SZ
300848,美瑞新材,C 制造业,SZ
300849,锦盛新材,C 制造业,SZ
300850,新强联,C 制造业,SZ
300851,交大思诺,I 信息技术,SZ
300852,四会富仕,C 制造业,SZ
300853,申昊科技,C 制造业,SZ
300854,中兰环保,N 公共环保,SZ
300855,图南股份,C 制造业,SZ
300856,科思股份,C 制造业,SZ
300857,协创数据,C 制造业,SZ
300858,科拓生物,C 制造业,SZ
300859,西域旅游,N 公共环保,SZ
300860,锋尚文化,R 文化传播,SZ
300861,美畅股份,C 制造业,SZ
300862,蓝盾光电,C 制造业,SZ
300863,卡倍亿,C 制造业,SZ
300864,南大环境,L 商务服务,SZ
300865,大宏立,C 制造业,SZ
300866,安克创新,C 制造业,SZ
300867,圣元环保,N 公共环保,SZ
300868,杰美特,C 制造业,SZ
300869,康泰医学,C 制造业,SZ
300870,欧陆通,C 制造业,SZ
300871,回盛生物,C 制造业,SZ
300872,天阳科技,I 信息技术,SZ
300873,海晨股份,G 运输仓储,SZ
300875,捷强装备,C 制造业,SZ
300876,蒙泰高新,C 制造业,SZ
300877,金春股份,C 制造业,SZ
300878,维康药业,C 制造业,SZ
300879,大叶股份,C 制造业,SZ
300880,迦南智能,C 制造业,SZ
300881,盛德鑫泰,C 制造业,SZ
300882,万胜智能,C 制造业,SZ
300883,龙利得,C 制造业,SZ
300884,狄耐克,C 制造业,SZ
300885,海昌新材,C 制造业,SZ
300886,华业香料,C 制造业,SZ
300887,谱尼测试,M 科研服务,SZ
300888,稳健医疗,C 制造业,SZ
300889,爱克股份,C 制造业,SZ
300890,翔丰华,C 制造业,SZ
300891,惠云钛业,C 制造业,SZ
300892,品渥食品,F 批发零售,SZ
300893,松原安全,C 制造业,SZ
300894,火星人,C 制造业,SZ
300895,铜牛信息,I 信息技术,SZ
300896,爱美客,C 制造业,SZ
300897,山科智能,C 制造业,SZ
300898,熊猫乳品,C 制造业,SZ
300899,上海凯鑫,N 公共环保,SZ
300900,广联航空,C 制造业,SZ
300901,中胤时尚,M 科研服务,SZ
300902,国安达,C 制造业,SZ
300903,科翔股份,C 制造业,SZ
300904,威力传动,C 制造业,SZ
300905,宝丽迪,C 制造业,SZ
300906,日月明,C 制造业,SZ
300907,康平科技,C 制造业,SZ
300908,仲景食品,C 制造业,SZ
300909,汇创达,C 制造业,SZ
300910,瑞丰新材,C 制造业,SZ
300911,亿田智能,C 制造业,SZ
300912,凯龙高科,N 公共环保,SZ
300913,兆龙互连,C 制造业,SZ
300915,海融科技,C 制造业,SZ
300916,朗特智能,C 制造业,SZ
300917,特发服务,K 房地产,SZ
300918,南山智尚,C 制造业,SZ
300919,中伟新材,C 制造业,SZ
300920,润阳科技,C 制造业,SZ
300921,南凌科技,I 信息技术,SZ
300922,天秦装备,C 制造业,SZ
300923,研奥股份,C 制造业,SZ
300925,法本信息,I 信息技术,SZ
300926,博俊科技,C 制造业,SZ
300927,江天化学,C 制造业,SZ
300928,华安鑫创,M 科研服务,SZ
300929,华骐环保,N 公共环保,SZ
300930,屹通新材,C 制造业,SZ
300931,通用电梯,C 制造业,SZ
300932,三友联众,C 制造业,SZ
300933,中辰股份,C 制造业,SZ
300935,盈建科,I 信息技术,SZ
300936,中英科技,C 制造业,SZ
300937,药易购,F 批发零售,SZ
300938,信测标准,M 科研服务,SZ
300939,秋田微,C 制造业,SZ
300940,南极光,C 制造业,SZ
300941,创识科技,I 信息技术,SZ
300942,易瑞生物,C 制造业,SZ
300943,春晖智控,C 制造业,SZ
300945,曼卡龙,F 批发零售,SZ
300946,恒而达,C 制造业,SZ
300947,德必集团,L 商务服务,SZ
300948,冠中生态,N 公共环保,SZ
300949,奥雅股份,M 科研服务,SZ
300950,德固特,C 制造业,SZ
300951,博硕科技,C 制造业,SZ
300952,恒辉安防,C 制造业,SZ
300953,震裕科技,C 制造业,SZ
300955,嘉亨家化,C 制造业,SZ
300956,英力股份,C 制造业,SZ
300957,贝泰妮,C 制造业,SZ
300958,建工修复,N 公共环保,SZ
300959,线上线下,I 信息技术,SZ
300960,通业科技,C 制造业,SZ
300961,深水海纳,N 公共环保,SZ
300962,中金辐照,C 制造业,SZ
300963,中洲特材,C 制造业,SZ
300964,本川智能,C 制造业,SZ
300965,恒宇信通,C 制造业,SZ
300966,共同药业,C 制造业,SZ
300967,晓鸣股份,A 农林牧渔,SZ
300968,格林精密,C 制造业,SZ
300969,恒帅股份,C 制造业,SZ
300970,华绿生物,A 农林牧渔,SZ
300971,博亚精工,C 制造业,SZ
300972,万辰集团,F 批发零售,SZ
300973,立高食品,C 制造业,SZ
300975,商络电子,F 批发零售,SZ
300976,达瑞电子,C 制造业,SZ
300977,深圳瑞捷,M 科研服务,SZ
300978,东箭科技,C 制造业,SZ
300979,华利集团,C 制造业,SZ
300980,祥源新材,C 制造业,SZ
300981,中红医疗,C 制造业,SZ
300982,苏文电能,E 建筑业,SZ
300983,尤安设计,M 科研服务,SZ
300984,金沃股份,C 制造业,SZ
300985,致远新能,C 制造业,SZ
300986,志特新材,C 制造业,SZ
300987,川网传媒,I 信息技术,SZ
300988,津荣天宇,C 制造业,SZ
300989,蕾奥规划,M 科研服务,SZ
300990,同飞股份,C 制造业,SZ
300991,创益通,C 制造业,SZ
300992,泰福泵业,C 制造业,SZ
300993,玉马科技,C 制造业,SZ
300994,久祺股份,C 制造业,SZ
300995,奇德新材,C 制造业,SZ
300996,普联软件,I 信息技术,SZ
300997,欢乐家,C 制造业,SZ
300998,宁波方正,C 制造业,SZ
300999,金龙鱼,C 制造业,SZ
301000,肇民科技,C 制造业,SZ
301001,凯淳股份,F 批发零售,SZ
301002,崧盛股份,C 制造业,SZ
301003,江苏博云,C 制造业,SZ
301004,嘉益股份,C 制造业,SZ
301005,超捷股份,C 制造业,SZ
301006,迈拓股份,C 制造业,SZ
301007,德迈仕,C 制造业,SZ
301008,宏昌科技,C 制造业,SZ
301009,可靠股份,C 制造业,SZ
301010,晶雪节能,C 制造业,SZ
301011,华立科技,C 制造业,SZ
301012,扬电科技,C 制造业,SZ
301013,利和兴,C 制造业,SZ
301015,百洋医药,F 批发零售,SZ
301016,雷尔伟,C 制造业,SZ
301017,漱玉平民,F 批发零售,SZ
301018,申菱环境,C 制造业,SZ
301019,宁波色母,C 制造业,SZ
301020,密封科技,C 制造业,SZ
301021,英诺激光,C 制造业,SZ
301022,海泰科,C 制造业,SZ
301023,奕帆传动,C 制造业,SZ
301024,霍普股份,M 科研服务,SZ
301025,读客文化,R 文化传播,SZ
301026,浩通科技,C 制造业,SZ
301027,华蓝集团,M 科研服务,SZ
301028,鼎熔岩,C 制造业,SZ
301029,怡合达,C 制造业,SZ
301030,*ST仕净,C 制造业,SZ
301031,中熔电气,C 制造业,SZ
301032,新柴股份,C 制造业,SZ
301033,迈普医学,C 制造业,SZ
301035,润丰股份,C 制造业,SZ
301036,双乐股份,C 制造业,SZ
301037,保立佳,C 制造业,SZ
301038,深水规院,M 科研服务,SZ
301039,中集车辆,C 制造业,SZ
301040,中环海陆,C 制造业,SZ
301041,金百泽,C 制造业,SZ
301042,安联锐视,C 制造业,SZ
301043,绿岛风,C 制造业,SZ
301045,天禄科技,C 制造业,SZ
301046,能辉科技,E 建筑业,SZ
301047,义翘神州,M 科研服务,SZ
301048,金鹰重工,C 制造业,SZ
301049,超越科技,N 公共环保,SZ
301050,雷电微力,C 制造业,SZ
301051,信濠光电,C 制造业,SZ
301052,果麦文化,R 文化传播,SZ
301053,远信工业,C 制造业,SZ
301055,张小泉,C 制造业,SZ
301056,森赫股份,C 制造业,SZ
301057,汇隆新材,C 制造业,SZ
301058,中粮科工,M 科研服务,SZ
301059,金三江,C 制造业,SZ
301060,兰卫医学,F 批发零售,SZ
301061,匠心家居,C 制造业,SZ
301062,上海艾录,C 制造业,SZ
301063,海锅股份,C 制造业,SZ
301065,本立科技,C 制造业,SZ
301066,万事利,C 制造业,SZ
301067,显盈科技,C 制造业,SZ
301068,大地海洋,C 制造业,SZ
301069,凯盛新材,C 制造业,SZ
301070,开勒股份,C 制造业,SZ
301071,力量钻石,C 制造业,SZ
301072,中捷精工,C 制造业,SZ
301073,君亭酒店,H 住宿餐饮,SZ
301075,多瑞医药,C 制造业,SZ
301076,新瀚新材,C 制造业,SZ
301077,星华新材,C 制造业,SZ
301078,孩子王,F 批发零售,SZ
301079,邵阳液压,C 制造业,SZ
301080,百普赛斯,M 科研服务,SZ
301081,严牌股份,C 制造业,SZ
301082,久盛电气,C 制造业,SZ
301083,百胜智能,C 制造业,SZ
301085,亚康股份,I 信息技术,SZ
301086,鸿富瀚,C 制造业,SZ
301087,可孚医疗,C 制造业,SZ
301088,戎美股份,F 批发零售,SZ
301089,拓新药业,C 制造业,SZ
301090,华润材料,C 制造业,SZ
301091,深城交,M 科研服务,SZ
301092,争光股份,C 制造业,SZ
301093,华兰股份,C 制造业,SZ
301095,广立微,I 信息技术,SZ
301096,百诚医药,M 科研服务,SZ
301097,天益医疗,C 制造业,SZ
301098,金埔园林,E 建筑业,SZ
301099,雅创电子,F 批发零售,SZ
301100,风光股份,C 制造业,SZ
301101,明月镜片,C 制造业,SZ
301102,兆讯传媒,L 商务服务,SZ
301103,何氏眼科,Q 卫生,SZ
301105,鸿铭股份,C 制造业,SZ
301106,骏成科技,C 制造业,SZ
301107,瑜欣电子,C 制造业,SZ
301108,洁雅股份,C 制造业,SZ
301109,军信股份,N 公共环保,SZ
301110,青木科技,I 信息技术,SZ
301111,粤万年青,C 制造业,SZ
301112,信邦智能,C 制造业,SZ
301113,雅艺科技,C 制造业,SZ
301115,联检科技,M 科研服务,SZ
301116,益客食品,C 制造业,SZ
301117,ST佳缘,I 信息技术,SZ
301118,恒光股份,C 制造业,SZ
301119,正强股份,C 制造业,SZ
301120,新特电气,C 制造业,SZ
301121,紫建电子,C 制造业,SZ
301122,采纳股份,C 制造业,SZ
301123,奕东电子,C 制造业,SZ
301125,腾亚精工,C 制造业,SZ
301126,达嘉维康,F 批发零售,SZ
301127,武汉天源,D 水电煤气,SZ
301128,强瑞技术,C 制造业,SZ
301129,瑞纳智能,C 制造业,SZ
301130,西点药业,C 制造业,SZ
301131,聚赛龙,C 制造业,SZ
301132,满坤科技,C 制造业,SZ
301133,金钟股份,C 制造业,SZ
301135,瑞德智能,C 制造业,SZ
301136,招标股份,M 科研服务,SZ
301137,哈焊华通,C 制造业,SZ
301138,华研精机,C 制造业,SZ
301139,*ST元道,I 信息技术,SZ
301141,中科磁业,C 制造业,SZ
301148,嘉戎技术,N 公共环保,SZ
301149,隆华新材,C 制造业,SZ
301150,中一科技,C 制造业,SZ
301151,冠龙节能,C 制造业,SZ
301152,天力锂能,C 制造业,SZ
301153,中科江南,I 信息技术,SZ
301155,海力风电,C 制造业,SZ
301156,美农生物,C 制造业,SZ
301157,华塑科技,C 制造业,SZ
301158,德石股份,C 制造业,SZ
301159,三维天地,I 信息技术,SZ
301160,翔楼新材,C 制造业,SZ
301161,唯万密封,C 制造业,SZ
301162,国能日新,I 信息技术,SZ
301163,宏德股份,C 制造业,SZ
301165,锐捷网络,C 制造业,SZ
301166,优宁维,F 批发零售,SZ
301167,建研设计,M 科研服务,SZ
301168,通灵股份,C 制造业,SZ
301169,零点有数,L 商务服务,SZ
301170,锡南科技,C 制造业,SZ
301171,易点天下,I 信息技术,SZ
301172,君逸数码,I 信息技术,SZ
301173,毓恬冠佳,C 制造业,SZ
301175,中科环保,N 公共环保,SZ
301176,逸豪新材,C 制造业,SZ
301177,迪阿股份,F 批发零售,SZ
301178,天亿马,I 信息技术,SZ
301179,泽宇智能,I 信息技术,SZ
301180,万祥科技,C 制造业,SZ
301181,标榜股份,C 制造业,SZ
301182,凯旺科技,C 制造业,SZ
301183,东田微,C 制造业,SZ
301185,鸥玛软件,I 信息技术,SZ
301186,超达装备,C 制造业,SZ
301187,欧圣电气,C 制造业,SZ
301188,力诺药包,C 制造业,SZ
301189,奥尼电子,C 制造业,SZ
301190,善水科技,C 制造业,SZ
301191,菲菱科思,C 制造业,SZ
301192,泰祥股份,C 制造业,SZ
301193,家联科技,C 制造业,SZ
301195,北路智控,I 信息技术,SZ
301196,唯科科技,C 制造业,SZ
301197,工大科雅,I 信息技术,SZ
301198,喜悦智行,C 制造业,SZ
301199,迈赫股份,C 制造业,SZ
301200,大族数控,C 制造业,SZ
301201,诚达药业,C 制造业,SZ
301202,朗威股份,C 制造业,SZ
301203,国泰环保,N 公共环保,SZ
301205,联特科技,C 制造业,SZ
301206,三元生物,C 制造业,SZ
301207,华兰疫苗,C 制造业,SZ
301208,中亦科技,I 信息技术,SZ
301209,联合化学,C 制造业,SZ
301210,金杨精密,C 制造业,SZ
301211,亨迪药业,C 制造业,SZ
301212,联盛化学,C 制造业,SZ
301213,观想科技,I 信息技术,SZ
301215,中汽股份,M 科研服务,SZ
301216,万凯新材,C 制造业,SZ
301217,铜冠铜箔,C 制造业,SZ
301218,华是科技,I 信息技术,SZ
301219,腾远钴业,C 制造业,SZ
301220,亚香股份,C 制造业,SZ
301221,光庭信息,I 信息技术,SZ
301222,浙江恒威,C 制造业,SZ
301223,中荣股份,C 制造业,SZ
301225,恒勃股份,C 制造业,SZ
301226,祥明智能,C 制造业,SZ
301227,森鹰窗业,C 制造业,SZ
301228,实朴检测,M 科研服务,SZ
301229,纽泰格,C 制造业,SZ
301230,泓博医药,M 科研服务,SZ
301231,荣信文化,R 文化传播,SZ
301232,飞沃科技,C 制造业,SZ
301233,盛帮股份,C 制造业,SZ
301234,五洲医疗,C 制造业,SZ
301235,华康洁净,E 建筑业,SZ
301236,软通动力,I 信息技术,SZ
301237,和顺科技,C 制造业,SZ
301238,瑞泰新材,C 制造业,SZ
301239,普瑞眼科,Q 卫生,SZ
301246,宏源药业,C 制造业,SZ
301248,杰创智能,I 信息技术,SZ
301251,威尔高,C 制造业,SZ
301252,同星科技,C 制造业,SZ
301255,通力科技,C 制造业,SZ
301256,华融化学,C 制造业,SZ
301257,普蕊斯,M 科研服务,SZ
301258,富士莱,C 制造业,SZ
301259,艾布鲁,N 公共环保,SZ
301260,格力博,C 制造业,SZ
301261,恒工精密,C 制造业,SZ
301262,海看股份,I 信息技术,SZ
301263,泰恩康,F 批发零售,SZ
301265,华新科技,C 制造业,SZ
301266,宇邦新材,C 制造业,SZ
301267,华厦眼科,Q 卫生,SZ
301268,铭利达,C 制造业,SZ
301269,华大九天,I 信息技术,SZ
301270,汉仪股份,I 信息技术,SZ
301272,英华特,C 制造业,SZ
301273,瑞晨环保,C 制造业,SZ
301275,汉朔科技,C 制造业,SZ
301276,嘉曼服饰,C 制造业,SZ
301277,新天地,C 制造业,SZ
301278,快可电子,C 制造业,SZ
301279,金道科技,C 制造业,SZ
301280,珠城科技,C 制造业,SZ
301281,科源制药,C 制造业,SZ
301282,金禄电子,C 制造业,SZ
301283,聚胶股份,C 制造业,SZ
301285,鸿日达,C 制造业,SZ
301286,侨源股份,C 制造业,SZ
301287,康力源,C 制造业,SZ
301288,清研环境,C 制造业,SZ
301289,国缆检测,M 科研服务,SZ
301290,东星医疗,C 制造业,SZ
301291,明阳电气,C 制造业,SZ
301292,海科新源,C 制造业,SZ
301293,三博脑科,Q 卫生,SZ
301295,美硕科技,C 制造业,SZ
301296,新巨丰,C 制造业,SZ
301297,富乐德,M 科研服务,SZ
301298,东利机械,C 制造业,SZ
301299,卓创资讯,I 信息技术,SZ
301300,远翔新材,C 制造业,SZ
301301,川宁生物,C 制造业,SZ
301302,华如科技,I 信息技术,SZ
301303,真兰仪表,C 制造业,SZ
301305,朗坤科技,N 公共环保,SZ
301306,西测测试,M 科研服务,SZ
301307,美利信,C 制造业,SZ
301308,江波龙,C 制造业,SZ
301309,万得凯,C 制造业,SZ
301310,鑫宏业,C 制造业,SZ
301311,昆船智能,C 制造业,SZ
301312,智立方,C 制造业,SZ
301313,凡拓数创,I 信息技术,SZ
301314,科瑞思,C 制造业,SZ
301315,威士顿,I 信息技术,SZ
301316,慧博云通,I 信息技术,SZ
301317,鑫磊股份,C 制造业,SZ
301318,维海德,C 制造业,SZ
301319,唯特偶,C 制造业,SZ
301320,豪江智能,C 制造业,SZ
301321,翰博高新,C 制造业,SZ
301322,绿通科技,C 制造业,SZ
301323,新莱福,C 制造业,SZ
301325,曼恩斯特,C 制造业,SZ
301326,捷邦科技,C 制造业,SZ
301327,华宝新能,C 制造业,SZ
301328,维峰电子,C 制造业,SZ
301329,信音电子,C 制造业,SZ
301330,熵基科技,C 制造业,SZ
301331,恩威医药,C 制造业,SZ
301332,德尔玛,C 制造业,SZ
301333,诺思格,M 科研服务,SZ
301335,天元宠物,C 制造业,SZ
301336,趣睡科技,C 制造业,SZ
301337,亚华电子,I 信息技术,SZ
301338,凯格精机,C 制造业,SZ
301339,通行宝,I 信息技术,SZ
301345,涛涛车业,C 制造业,SZ
301348,蓝箭电子,C 制造业,SZ
301349,信德新材,C 制造业,SZ
301353,普莱得,C 制造业,SZ
301355,南王科技,C 制造业,SZ
301356,天振股份,C 制造业,SZ
301357,北方长龙,C 制造业,SZ
301358,湖南裕能,C 制造业,SZ
301359,东南电子,C 制造业,SZ
301360,荣旗科技,C 制造业,SZ
301361,众智科技,C 制造业,SZ
301362,民爆光电,C 制造业,SZ
301363,美好医疗,C 制造业,SZ
301365,矩阵股份,M 科研服务,SZ
301366,一博科技,C 制造业,SZ
301367,瑞迈特,C 制造业,SZ
301368,丰立智能,C 制造业,SZ
301369,联动科技,C 制造业,SZ
301370,国科恒泰,F 批发零售,SZ
301371,敷尔佳,C 制造业,SZ
301372,科净源,N 公共环保,SZ
301373,凌玮科技,C 制造业,SZ
301376,致欧科技,F 批发零售,SZ
301377,鼎泰高科,C 制造业,SZ
301378,通达海,I 信息技术,SZ
301379,天山电子,C 制造业,SZ
301380,挖金客,I 信息技术,SZ
301381,赛维时代,F 批发零售,SZ
301382,蜂助手,I 信息技术,SZ
301383,天键股份,C 制造业,SZ
301386,未来电器,C 制造业,SZ
301387,光大同创,C 制造业,SZ
301388,欣灵电气,C 制造业,SZ
301389,隆扬电子,C 制造业,SZ
301390,经纬股份,M 科研服务,SZ
301391,卡莱特,C 制造业,SZ
301392,汇成真空,C 制造业,SZ
301393,昊帆生物,C 制造业,SZ
301395,仁信新材,C 制造业,SZ
301396,宏景科技,I 信息技术,SZ
301397,溯联股份,C 制造业,SZ
301398,星源卓镁,C 制造业,SZ
301399,英特科技,C 制造业,SZ
301408,华人健康,F 批发零售,SZ
301413,安培龙,C 制造业,SZ
301418,协昌科技,C 制造业,SZ
301419,阿莱德,C 制造业,SZ
301421,波长光电,C 制造业,SZ
301428,世纪恒通,I 信息技术,SZ
301429,森泰股份,C 制造业,SZ
301439,泓淋电力,C 制造业,SZ
301446,福事特,C 制造业,SZ
301448,开创电气,C 制造业,SZ
301449,天溯计量,M 科研服务,SZ
301456,盘古智能,C 制造业,SZ
301458,钧崴电子,C 制造业,SZ
301459,丰茂股份,C 制造业,SZ
301468,博盈特焊,C 制造业,SZ
301469,恒达新材,C 制造业,SZ
301479,弘景光电,C 制造业,SZ
301486,致尚科技,C 制造业,SZ
301487,盟固利,C 制造业,SZ
301488,豪恩汽电,C 制造业,SZ
301489,思泉新材,C 制造业,SZ
301491,汉桑科技,C 制造业,SZ
301498,乖宝宠物,C 制造业,SZ
301499,维科精密,C 制造业,SZ
301500,飞南资源,C 制造业,SZ
301501,恒鑫生活,C 制造业,SZ
301502,华阳智能,C 制造业,SZ
301503,智迪科技,C 制造业,SZ
301505,苏州规划,M 科研服务,SZ
301507,民生健康,C 制造业,SZ
301508,中机认检,M 科研服务,SZ
301509,金凯生科,C 制造业,SZ
301510,固高科技,C 制造业,SZ
301511,德福科技,C 制造业,SZ
301512,智信精密,C 制造业,SZ
301513,尚水智能,C 制造业,SZ
301515,港通医疗,C 制造业,SZ
301516,中远通,C 制造业,SZ
301517,陕西华达,C 制造业,SZ
301518,长华化学,C 制造业,SZ
301519,舜禹股份,N 公共环保,SZ
301520,万邦医药,M 科研服务,SZ
301522,上大股份,C 制造业,SZ
301525,儒竞科技,C 制造业,SZ
301526,国际复材,C 制造业,SZ
301528,多浦乐,C 制造业,SZ
301529,福赛科技,C 制造业,SZ
301531,春光集团,C 制造业,SZ
301533,威马农机,C 制造业,SZ
301535,浙江华远,C 制造业,SZ
301536,星宸科技,C 制造业,SZ
301538,骏鼎达,C 制造业,SZ
301539,宏鑫科技,C 制造业,SZ
301548,崇德科技,C 制造业,SZ
301550,斯菱智驱,C 制造业,SZ
301551,无线传媒,I 信息技术,SZ
301552,科力装备,C 制造业,SZ
301555,惠柏新材,C 制造业,SZ
301556,托普云农,I 信息技术,SZ
301557,常友科技,C 制造业,SZ
301558,三态股份,F 批发零售,SZ
301559,中集环科,C 制造业,SZ
301560,众捷汽车,C 制造业,SZ
301563,云汉芯城,F 批发零售,SZ
301565,中仑新材,C 制造业,SZ
301566,达利凯普,C 制造业,SZ
301567,贝隆精密,C 制造业,SZ
301568,思泰克,C 制造业,SZ
301571,国科天成,C 制造业,SZ
301575,艾芬达,C 制造业,SZ
301577,美信科技,C 制造业,SZ
301578,辰奕智能,C 制造业,SZ
301580,爱迪特,C 制造业,SZ
301581,黄山谷捷,C 制造业,SZ
301583,托伦斯,C 制造业,SZ
301584,建发致新,F 批发零售,SZ
301585,蓝宇股份,C 制造业,SZ
301586,佳力奇,C 制造业,SZ
301587,中瑞股份,C 制造业,SZ
301588,美新科技,C 制造业,SZ
301589,诺瓦星云,C 制造业,SZ
301590,优优绿能,C 制造业,SZ
301591,肯特股份,C 制造业,SZ
301592,六九一二,I 信息技术,SZ
301595,太力科技,C 制造业,SZ
301596,瑞迪智驱,C 制造业,SZ
301598,博科测试,C 制造业,SZ
301599,理奇智能,C 制造业,SZ
301600,慧翰股份,C 制造业,SZ
301601,惠通科技,M 科研服务,SZ
301602,超研股份,C 制造业,SZ
301603,乔锋智能,C 制造业,SZ
301606,绿联科技,C 制造业,SZ
301607,富特科技,C 制造业,SZ
301608,博实结,C 制造业,SZ
301609,山大电力,C 制造业,SZ
301611,珂玛科技,C 制造业,SZ
301613,新铝时代,C 制造业,SZ
301616,浙江华业,C 制造业,SZ
301617,博苑新材,C 制造业,SZ
301618,长联科技,C 制造业,SZ
301622,英思特,C 制造业,SZ
301626,苏州天脉,C 制造业,SZ
301628,强达电路,C 制造业,SZ
301629,矽电股份,C 制造业,SZ
301630,同宇新材,C 制造业,SZ
301631,壹连科技,C 制造业,SZ
301632,广东建科,M 科研服务,SZ
301633,港迪技术,I 信息技术,SZ
301636,泽润新能,C 制造业,SZ
301638,南网数字,I 信息技术,SZ
301655,C绿控传动,C 制造业,SZ
301656,联合动力,C 制造业,SZ
301658,首航新能,C 制造业,SZ
301662,宏工科技,C 制造业,SZ
301665,泰禾股份,C 制造业,SZ
301666,大普微-UW,C 制造业,SZ
301667,纳百川,C 制造业,SZ
301668,昊创瑞通,C 制造业,SZ
301669,高特电子,C 制造业,SZ
301677,欣兴工具,C 制造业,SZ
301678,新恒汇,C 制造业,SZ
301680,固德电材,C 制造业,SZ
301682,宏明电子,C 制造业,SZ
301683,慧谷新材,C 制造业,SZ
301687,新广益,C 制造业,SZ
301696,三瑞智能,C 制造业,SZ
